week,game_id,label,team_no,team_name,team_code,player_no,name,firstName,familyName,shirtNumber,starter,captain,active,position_raw,position_group,sMinutes,sFieldGoalsMade,sFieldGoalsAttempted,sFieldGoalsPercentage,sThreePointersMade,sThreePointersAttempted,sThreePointersPercentage,sTwoPointersMade,sTwoPointersAttempted,sTwoPointersPercentage,sFreeThrowsMade,sFreeThrowsAttempted,sFreeThrowsPercentage,sReboundsDefensive,sReboundsOffensive,sReboundsTotal,sAssists,sTurnovers,sSteals,sBlocks,sBlocksReceived,sFoulsPersonal,sFoulsOn,sPoints,sPointsSecondChance,sPointsFastBreak,sPlusMinusPoints,sPointsInThePaint,scoreboardName,pair_token
week02,2715214,ESENLER EROKSPOR vs TRABZONSPOR,2,TRABZONSPOR,TRB,9,A. Delgado Astacio,Angel Luis,Delgado Astacio,31,1,,1,,,20:43,1,4,25,0,0,0,1,4,25,1,4,25,2,3,5,1,3,1,1,0,3,4,3,2,0,0,2,A. Delgado Astacio,2:9
week02,2715215,BURSASPOR BASKETBOL vs ANADOLU EFES,1,BURSASPOR BASKETBOL,SPR,133,B. Childress,Brandon Reginald,Childress,0,1,,0,,,34:42,4,13,30,2,8,25,2,5,40,2,2,100,1,0,1,7,2,2,0,0,3,2,12,0,5,-11,2,B. Childress,1:133
week02,2715215,BURSASPOR BASKETBOL vs ANADOLU EFES,1,BURSASPOR BASKETBOL,SPR,3,T. Akdamar,Tevfik,Akdamar,3,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T. Akdamar,1:3
week02,2715215,BURSASPOR BASKETBOL vs ANADOLU EFES,1,BURSASPOR BASKETBOL,SPR,144,M. Parsons,Malik Disjohn,Parsons,5,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M. Parsons,1:144
week02,2715215,BURSASPOR BASKETBOL vs ANADOLU EFES,1,BURSASPOR BASKETBOL,SPR,101,H. Köksal,Hüseyin Göksenin,Köksal,7,1,1.0,0,,,15:34,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,1,0,0,0,1,0,0,0,-9,0,H. Köksal,1:101
week02,2715215,BURSASPOR BASKETBOL vs ANADOLU EFES,1,BURSASPOR BASKETBOL,SPR,126,B. Satir,Bora,Satir,10,0,,1,,,2:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,B. Satir,1:126
week02,2715215,BURSASPOR BASKETBOL vs ANADOLU EFES,1,BURSASPOR BASKETBOL,SPR,102,B. Akin,Berk Can,Akin,11,0,,1,,,24:05,4,10,40,2,6,33,2,4,50,3,4,75,1,1,2,0,2,0,0,0,2,2,13,3,4,-11,4,B. Akin,1:102
week02,2715215,BURSASPOR BASKETBOL vs ANADOLU EFES,1,BURSASPOR BASKETBOL,SPR,136,J. Delaurier,Javin Que,Delaurier,12,0,,0,,,9:35,1,1,100,0,0,0,1,1,100,1,2,50,2,0,2,0,1,0,0,0,1,1,3,0,0,-5,2,J. Delaurier,1:136
week02,2715215,BURSASPOR BASKETBOL vs ANADOLU EFES,1,BURSASPOR BASKETBOL,SPR,129,B. Crawford,Bryant Dejuan,Crawford,13,0,,0,,,19:20,3,7,42,2,5,40,1,2,50,2,4,50,2,0,2,4,3,0,0,1,2,4,10,0,2,-13,2,B. Crawford,1:129
week02,2715215,BURSASPOR BASKETBOL vs ANADOLU EFES,1,BURSASPOR BASKETBOL,SPR,4,Y. Onar,Yesukan,Onar,14,0,,1,,,7:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,-3,0,Y. Onar,1:4
week02,2715215,BURSASPOR BASKETBOL vs ANADOLU EFES,1,BURSASPOR BASKETBOL,SPR,134,V. King,Vincent Earl,King,22,1,,1,,,26:22,4,9,44,0,2,0,4,7,57,2,2,100,2,0,2,3,1,2,0,0,2,1,10,2,2,-21,8,V. King,1:134
week02,2715215,BURSASPOR BASKETBOL vs ANADOLU EFES,1,BURSASPOR BASKETBOL,SPR,135,A. Konontsuk,Artur,Konontsuk,34,1,,1,,,33:36,6,11,54,5,7,71,1,4,25,2,2,100,3,0,3,2,1,0,0,0,3,1,19,0,0,-14,0,A. Konontsuk,1:135
week02,2715215,BURSASPOR BASKETBOL vs ANADOLU EFES,1,BURSASPOR BASKETBOL,SPR,127,L. Nnoko,Landry,Nnoko,35,1,,0,,,26:45,2,4,50,0,0,0,2,4,50,2,2,100,2,2,4,1,2,1,0,0,3,6,6,2,0,-15,4,L. Nnoko,1:127
week02,2715215,BURSASPOR BASKETBOL vs ANADOLU EFES,2,ANADOLU EFES,EFS,72,R. Beaubois,Rodrigue,Beaubois,1,0,1.0,1,,,13:16,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,-4,0,R. Beaubois,2:72
week02,2715215,BURSASPOR BASKETBOL vs ANADOLU EFES,2,ANADOLU EFES,EFS,81,S. Hazer,Sehmus,Hazer,2,0,,1,,,16:17,1,2,50,1,2,50,0,0,0,0,0,0,1,0,1,4,1,0,0,0,1,1,3,0,0,3,0,S. Hazer,2:81
week02,2715215,BURSASPOR BASKETBOL vs ANADOLU EFES,2,ANADOLU EFES,EFS,92,J. Loyd,Jordan,Loyd,3,0,,0,,,24:37,4,8,50,2,5,40,2,3,66,2,2,100,4,0,4,2,2,1,0,0,3,1,12,0,2,6,2,J. Loyd,2:92
week02,2715215,BURSASPOR BASKETBOL vs ANADOLU EFES,2,ANADOLU EFES,EFS,87,N. Weiler-Babb,Nick,Weiler-Babb,8,1,,0,,,26:17,3,5,60,3,5,60,0,0,0,0,0,0,4,1,5,6,2,2,0,0,2,3,9,0,3,20,0,N. Weiler-Babb,2:87
week02,2715215,BURSASPOR BASKETBOL vs ANADOLU EFES,2,ANADOLU EFES,EFS,85,G. Papagiannis,Georgios,Papagiannis,9,0,,0,,,14:46,3,6,50,1,2,50,2,4,50,0,0,0,2,1,3,1,2,0,0,0,4,0,7,2,0,4,4,G. Papagiannis,2:85
week02,2715215,BURSASPOR BASKETBOL vs ANADOLU EFES,2,ANADOLU EFES,EFS,88,I. Cordinier,Isaia,Cordinier,10,1,,0,,,23:12,5,9,55,1,3,33,4,6,66,1,2,50,2,0,2,4,1,1,0,0,2,1,12,0,2,19,8,I. Cordinier,2:88
week02,2715215,BURSASPOR BASKETBOL vs ANADOLU EFES,2,ANADOLU EFES,EFS,73,B. Dessert,Brice ,Dessert,13,1,,1,,,21:24,5,5,100,0,0,0,5,5,100,3,5,60,0,1,1,1,1,0,0,0,1,6,13,3,0,9,10,B. Dessert,2:73
week02,2715215,BURSASPOR BASKETBOL vs ANADOLU EFES,2,ANADOLU EFES,EFS,71,B. Yildizli,Burak Can,Yildizli,19,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B. Yildizli,2:71
week02,2715215,BURSASPOR BASKETBOL vs ANADOLU EFES,2,ANADOLU EFES,EFS,75,C. Swider,Cole,Swider,21,0,,1,,,17:33,5,9,55,1,5,20,4,4,100,2,2,100,2,0,2,1,0,1,0,0,1,1,13,2,2,7,4,C. Swider,2:75
week02,2715215,BURSASPOR BASKETBOL vs ANADOLU EFES,2,ANADOLU EFES,EFS,82,S. Mutaf,Sarper David,Mutaf,23,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S. Mutaf,2:82
week02,2715215,BURSASPOR BASKETBOL vs ANADOLU EFES,2,ANADOLU EFES,EFS,89,E. Osmani,Ercan,Osmani,24,1,,0,,,26:17,10,13,76,0,2,0,10,11,90,1,1,100,4,5,9,2,5,0,0,0,0,3,21,4,6,20,20,E. Osmani,2:89
week02,2715215,BURSASPOR BASKETBOL vs ANADOLU EFES,2,ANADOLU EFES,EFS,80,E. Yilmaz,Erkan,Yilmaz,33,1,,1,,,16:21,1,3,33,1,1,100,0,2,0,0,0,0,3,0,3,2,1,1,1,0,3,2,3,0,0,16,0,E. Yilmaz,2:80
week02,2715216,KARSIYAKA vs YUKATEL MERKEZEFENDI BELEDIYESI BASKET,1,KARŞIYAKA,KSK,93,C. Young,Cameron Jordan,Young,1,0,,1,,,19:26,6,14,42,2,6,33,4,8,50,3,4,75,1,0,1,1,0,1,0,0,1,3,17,0,5,0,8,C. Young,1:93
week02,2715216,KARSIYAKA vs YUKATEL MERKEZEFENDI BELEDIYESI BASKET,1,KARŞIYAKA,KSK,88,M. Moore,Michael Jarade,Moore,2,1,,1,,,31:58,5,10,50,3,5,60,2,5,40,5,6,83,4,0,4,1,1,0,0,0,3,4,18,0,2,10,4,M. Moore,1:88
week02,2715216,KARSIYAKA vs YUKATEL MERKEZEFENDI BELEDIYESI BASKET,1,KARŞIYAKA,KSK,78,S. Geyik,Samet,Geyik,4,1,,1,,,23:03,2,4,50,0,0,0,2,4,50,1,4,25,1,5,6,1,0,0,0,0,4,3,5,0,0,2,4,S. Geyik,1:78
week02,2715216,KARSIYAKA vs YUKATEL MERKEZEFENDI BELEDIYESI BASKET,1,KARŞIYAKA,KSK,92,S. Mentese,Serkan,Mentese,5,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S. Mentese,1:92
week02,2715216,KARSIYAKA vs YUKATEL MERKEZEFENDI BELEDIYESI BASKET,1,KARŞIYAKA,KSK,86,C. Chiozza,Christopher Xavier,Chiozza,11,1,,1,,,30:41,3,10,30,1,7,14,2,3,66,1,1,100,8,0,8,7,5,2,1,0,0,4,8,0,0,8,4,C. Chiozza,1:86
week02,2715216,KARSIYAKA vs YUKATEL MERKEZEFENDI BELEDIYESI BASKET,1,KARŞIYAKA,KSK,80,A. Güven,Akif Egemen,Güven,15,0,,0,,,15:25,4,5,80,0,0,0,4,5,80,0,0,0,4,0,4,2,0,0,0,0,2,1,8,0,0,12,8,A. Güven,1:80
week02,2715216,KARSIYAKA vs YUKATEL MERKEZEFENDI BELEDIYESI BASKET,1,KARŞIYAKA,KSK,83,E. Yapici,Egemen,Yapici,19,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E. Yapici,1:83
week02,2715216,KARSIYAKA vs YUKATEL MERKEZEFENDI BELEDIYESI BASKET,1,KARŞIYAKA,KSK,89,C. Manning Jr,Charles Maurice,Manning Jr,21,1,,1,,,36:03,7,13,53,0,4,0,7,9,77,4,4,100,4,0,4,3,1,0,1,0,2,5,18,2,2,1,12,C. Manning Jr,1:89
week02,2715216,KARSIYAKA vs YUKATEL MERKEZEFENDI BELEDIYESI BASKET,1,KARŞIYAKA,KSK,85,R. Tarrant Jr,Ricky Lafredrick,Tarrant Jr,22,0,,0,,,9:19,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,0,0,0,2,1,0,0,0,-1,0,R. Tarrant Jr,1:85
week02,2715216,KARSIYAKA vs YUKATEL MERKEZEFENDI BELEDIYESI BASKET,1,KARŞIYAKA,KSK,82,E. Özçelik,Ege,Özçelik,24,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E. Özçelik,1:82
week02,2715216,KARSIYAKA vs YUKATEL MERKEZEFENDI BELEDIYESI BASKET,1,KARŞIYAKA,KSK,87,J. Alston,Justin Alexander,Alston,32,1,,0,,,23:10,1,3,33,0,1,0,1,2,50,0,0,0,2,0,2,2,0,1,0,0,3,0,2,0,0,11,2,J. Alston,1:87
week02,2715216,KARSIYAKA vs YUKATEL MERKEZEFENDI BELEDIYESI BASKET,1,KARŞIYAKA,KSK,79,M. Celep,Mert,Celep,35,0,1.0,0,,,10:55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,2,0,0,0,0,-8,0,M. Celep,1:79
week02,2715216,KARSIYAKA vs YUKATEL MERKEZEFENDI BELEDIYESI BASKET,2,YUKATEL MERKEZEFENDİ BELEDİYESİ BASKET,YMB,3,E. Tanisan,Emre,Tanisan,0,0,,0,,,18:19,3,6,50,2,5,40,1,1,100,0,0,0,1,1,2,1,1,0,0,0,4,0,8,0,3,-2,0,E. Tanisan,2:3
week02,2715216,KARSIYAKA vs YUKATEL MERKEZEFENDI BELEDIYESI BASKET,2,YUKATEL MERKEZEFENDİ BELEDİYESİ BASKET,YMB,11,S. Griffin,Samuel Gevaris,Griffin,1,1,,0,,,23:07,5,13,38,1,5,20,4,8,50,0,0,0,3,0,3,1,1,0,0,1,1,2,11,0,2,-13,4,S. Griffin,2:11
week02,2715216,KARSIYAKA vs YUKATEL MERKEZEFENDI BELEDIYESI BASKET,2,YUKATEL MERKEZEFENDİ BELEDİYESİ BASKET,YMB,21,K. Smith Jr,Kenneth Jerome,Smith Jr,4,1,,1,,,24:52,0,7,0,0,5,0,0,2,0,0,0,0,0,0,0,2,3,0,0,0,1,2,0,0,0,-13,0,K. Smith Jr,2:21
week02,2715216,KARSIYAKA vs YUKATEL MERKEZEFENDI BELEDIYESI BASKET,2,YUKATEL MERKEZEFENDİ BELEDİYESİ BASKET,YMB,14,M. Yilmaz,Mustafa Sami,Yilmaz,5,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M. Yilmaz,2:14
week02,2715216,KARSIYAKA vs YUKATEL MERKEZEFENDI BELEDIYESI BASKET,2,YUKATEL MERKEZEFENDİ BELEDİYESİ BASKET,YMB,8,H. Vanwijn,Hans,Vanwijn,10,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H. Vanwijn,2:8
week02,2715216,KARSIYAKA vs YUKATEL MERKEZEFENDI BELEDIYESI BASKET,2,YUKATEL MERKEZEFENDİ BELEDİYESİ BASKET,YMB,7,Ö. Ilyasoglu,Ömer Can,Ilyasoglu,13,0,,1,,,20:02,2,5,40,1,2,50,1,3,33,0,0,0,1,0,1,5,3,0,0,0,1,0,5,3,0,1,2,Ö. Ilyasoglu,2:7
week02,2715216,KARSIYAKA vs YUKATEL MERKEZEFENDI BELEDIYESI BASKET,2,YUKATEL MERKEZEFENDİ BELEDİYESİ BASKET,YMB,9,R. Badzim,Roko,Badzim,18,0,,1,,,21:33,1,2,50,1,2,50,0,0,0,3,4,75,4,2,6,3,0,2,0,0,2,4,6,2,0,8,0,R. Badzim,2:9
week02,2715216,KARSIYAKA vs YUKATEL MERKEZEFENDI BELEDIYESI BASKET,2,YUKATEL MERKEZEFENDİ BELEDİYESİ BASKET,YMB,12,M. Cazalon,Malcolm Jean Ahmed,Cazalon,21,1,,0,,,28:29,5,11,45,2,7,28,3,4,75,0,2,0,7,0,7,4,1,2,0,0,2,2,12,2,0,-2,6,M. Cazalon,2:12
week02,2715216,KARSIYAKA vs YUKATEL MERKEZEFENDI BELEDIYESI BASKET,2,YUKATEL MERKEZEFENDİ BELEDİYESİ BASKET,YMB,10,J. Roberts,Joshua Artee,Roberts,23,0,,0,,,9:41,1,2,50,0,0,0,1,2,50,0,0,0,1,0,1,0,0,0,0,0,3,0,2,0,0,1,2,J. Roberts,2:10
week02,2715216,KARSIYAKA vs YUKATEL MERKEZEFENDI BELEDIYESI BASKET,2,YUKATEL MERKEZEFENDİ BELEDİYESİ BASKET,YMB,13,J. Hawkins,Javontae Aaron,Hawkins,31,1,1.0,0,,,17:35,2,5,40,1,3,33,1,2,50,1,2,50,0,0,0,0,0,0,0,0,2,2,6,0,0,-12,2,J. Hawkins,2:13
week02,2715216,KARSIYAKA vs YUKATEL MERKEZEFENDI BELEDIYESI BASKET,2,YUKATEL MERKEZEFENDİ BELEDİYESİ BASKET,YMB,5,M. Agva,Mahir,Agva,46,1,,1,,,34:15,7,11,63,0,1,0,7,10,70,5,8,62,5,4,9,1,2,0,0,1,4,7,19,2,0,-3,14,M. Agva,2:5
week02,2715216,KARSIYAKA vs YUKATEL MERKEZEFENDI BELEDIYESI BASKET,2,YUKATEL MERKEZEFENDİ BELEDİYESİ BASKET,YMB,4,E. Paltaci,Erbey Kemal,Paltaci,77,0,,1,,,2:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,E. Paltaci,2:4
week02,2736923,GALATASARAY MCT TECHNIC vs TOFAS,1,GALATASARAY MCT TECHNIC,GSM,102,E. Mc Collum,Errick,Mc Collum,3,1,1.0,1,,,28:20,6,11,54,3,7,42,3,4,75,3,5,60,1,3,4,0,1,1,0,0,3,4,18,6,2,6,6,E. Mc Collum,1:102
week02,2736923,GALATASARAY MCT TECHNIC vs TOFAS,1,GALATASARAY MCT TECHNIC,GSM,101,T. Görener,Tibet Deniz,Görener,5,0,,1,,,14:02,2,5,40,1,3,33,1,2,50,2,2,100,1,3,4,0,0,0,0,0,2,1,7,4,3,-3,2,T. Görener,1:101
week02,2736923,GALATASARAY MCT TECHNIC vs TOFAS,1,GALATASARAY MCT TECHNIC,GSM,109,W. Cummings,William,Cummings,7,0,,1,,,24:11,7,12,58,1,3,33,6,9,66,3,3,100,3,0,3,2,2,2,0,2,2,2,18,0,7,10,10,W. Cummings,1:109
week02,2736923,GALATASARAY MCT TECHNIC vs TOFAS,1,GALATASARAY MCT TECHNIC,GSM,71,C. Korkmaz,Can,Korkmaz,8,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C. Korkmaz,1:71
week02,2736923,GALATASARAY MCT TECHNIC vs TOFAS,1,GALATASARAY MCT TECHNIC,GSM,107,R. Meeks,Robinson Jr,Meeks,9,0,,0,,,20:40,4,9,44,1,5,20,3,4,75,1,1,100,4,3,7,1,0,1,0,0,1,1,10,2,2,0,6,R. Meeks,1:107
week02,2736923,GALATASARAY MCT TECHNIC vs TOFAS,1,GALATASARAY MCT TECHNIC,GSM,70,R. Öncel,Ridvan,Öncel,10,1,,0,,,14:51,0,2,0,0,1,0,0,1,0,0,0,0,1,0,1,4,0,0,0,0,1,2,0,0,0,-6,0,R. Öncel,1:70
week02,2736923,GALATASARAY MCT TECHNIC vs TOFAS,1,GALATASARAY MCT TECHNIC,GSM,103,J. Palmer Jr,James Alfred,Palmer Jr,12,1,,1,,,38:38,11,20,55,4,9,44,7,11,63,1,5,20,2,1,3,4,4,4,0,0,1,6,27,5,0,2,12,J. Palmer Jr,1:103
week02,2736923,GALATASARAY MCT TECHNIC vs TOFAS,1,GALATASARAY MCT TECHNIC,GSM,108,C. Bishop,Christian Angelo ,Bishop,13,0,,1,,,12:12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,1,0,2,0,0,0,0,-1,0,C. Bishop,1:108
week02,2736923,GALATASARAY MCT TECHNIC vs TOFAS,1,GALATASARAY MCT TECHNIC,GSM,38,A. Tuncer,Ahmet Bugrahan,Tuncer,19,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A. Tuncer,1:38
week02,2736923,GALATASARAY MCT TECHNIC vs TOFAS,1,GALATASARAY MCT TECHNIC,GSM,105,F. Gillespie Ii,Frederick Maurice ,Gillespie Ii,33,1,,0,,,15:15,1,3,33,0,0,0,1,3,33,0,0,0,2,1,3,0,0,0,3,1,4,2,2,0,0,-9,0,F. Gillespie Ii,1:105
week02,2736923,GALATASARAY MCT TECHNIC vs TOFAS,1,GALATASARAY MCT TECHNIC,GSM,104,F. White Jr,Fabian Christopher,White Jr,35,1,,0,,,19:32,4,9,44,1,3,33,3,6,50,0,0,0,2,2,4,0,1,0,0,0,2,0,9,6,0,2,6,F. White Jr,1:104
week02,2736923,GALATASARAY MCT TECHNIC vs TOFAS,1,GALATASARAY MCT TECHNIC,GSM,99,M. Yasar,Muhsin,Yasar,77,0,,0,,,12:19,1,3,33,0,0,0,1,3,33,0,0,0,1,2,3,0,2,1,2,1,3,3,2,0,0,9,2,M. Yasar,1:99
week02,2736923,GALATASARAY MCT TECHNIC vs TOFAS,2,TOFAŞ,TOF,67,Ö. Cengiz,Özgür,Cengiz,1,0,,1,,,12:30,0,2,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,2,0,0,2,1,0,0,0,-6,0,Ö. Cengiz,2:67
week02,2736923,GALATASARAY MCT TECHNIC vs TOFAS,2,TOFAŞ,TOF,89,A. Perez,Alex Daniel,Perez,2,1,,0,,,27:30,2,6,33,1,3,33,1,3,33,3,3,100,1,0,1,5,5,1,1,1,4,3,8,0,8,4,2,A. Perez,2:89
week02,2736923,GALATASARAY MCT TECHNIC vs TOFAS,2,TOFAŞ,TOF,66,Y. Saybir,Yigitcan,Saybir,3,1,,1,,,29:25,6,11,54,3,6,50,3,5,60,2,2,100,1,2,3,2,1,0,0,2,1,2,17,2,7,0,6,Y. Saybir,2:66
week02,2736923,GALATASARAY MCT TECHNIC vs TOFAS,2,TOFAŞ,TOF,92,S. Whaley,Shaqwan Malic,Whaley,5,0,,0,,,15:18,2,5,40,0,1,0,2,4,50,0,0,0,4,0,4,0,0,0,1,2,2,0,4,0,0,-2,4,S. Whaley,2:92
week02,2736923,GALATASARAY MCT TECHNIC vs TOFAS,2,TOFAŞ,TOF,57,E. Postel,Efe Evan,Postel,6,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E. Postel,2:57
week02,2736923,GALATASARAY MCT TECHNIC vs TOFAS,2,TOFAŞ,TOF,55,T. Geçim,Tolga,Geçim,8,0,1.0,0,,,12:29,2,3,66,1,1,100,1,2,50,3,3,100,2,0,2,1,3,0,0,0,1,3,8,0,0,-3,2,T. Geçim,2:55
week02,2736923,GALATASARAY MCT TECHNIC vs TOFAS,2,TOFAŞ,TOF,94,W. Kidd Jr,Warren Lynn,Kidd Jr,15,0,,0,,,10:12,1,2,50,0,0,0,1,2,50,2,2,100,1,0,1,0,1,1,0,0,3,1,4,0,0,-3,2,W. Kidd Jr,2:94
week02,2736923,GALATASARAY MCT TECHNIC vs TOFAS,2,TOFAŞ,TOF,91,M. Lewis Iii,Maxwell Robert ,Lewis Iii,21,1,,1,,,23:17,2,5,40,0,0,0,2,5,40,0,0,0,5,2,7,3,1,1,1,1,0,0,4,2,0,9,4,M. Lewis Iii,2:91
week02,2736923,GALATASARAY MCT TECHNIC vs TOFAS,2,TOFAŞ,TOF,88,M. Blazevic,Marek,Blazevic,22,1,,1,,,25:05,10,13,76,0,0,0,10,13,76,5,6,83,4,0,4,2,1,2,1,0,3,4,25,0,0,1,20,M. Blazevic,2:88
week02,2736923,GALATASARAY MCT TECHNIC vs TOFAS,2,TOFAŞ,TOF,69,E. Serbest,Emirhan,Serbest,24,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E. Serbest,2:69
week02,2736923,GALATASARAY MCT TECHNIC vs TOFAS,2,TOFAŞ,TOF,90,H. Besson,Hugo Eric,Besson,25,0,,1,,,25:48,4,7,57,1,3,33,3,4,75,7,7,100,1,2,3,3,0,1,0,0,3,4,16,2,2,-2,6,H. Besson,2:90
week02,2736923,GALATASARAY MCT TECHNIC vs TOFAS,2,TOFAŞ,TOF,93,J. Thomasson Jr,Joseph Elliotte,Thomasson Jr,32,1,,0,,,18:26,2,5,40,1,2,50,1,3,33,0,0,0,1,0,1,3,1,0,0,0,2,3,5,0,0,-8,0,J. Thomasson Jr,2:93
week03,2715217,ALIAGA PETKIM SPOR vs GALATASARAY MCT TECHNIC,1,ALİAĞA PETKİM SPOR,PTK,46,K. Soyuçayli,Kerem,Soyuçayli,1,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K. Soyuçayli,1:46
week03,2715217,ALIAGA PETKIM SPOR vs GALATASARAY MCT TECHNIC,1,ALİAĞA PETKİM SPOR,PTK,45,B. Güler,Boran,Güler,2,0,,0,,,10:37,0,1,0,0,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,4,0,0,0,0,1,0,B. Güler,1:45
week03,2715217,ALIAGA PETKIM SPOR vs GALATASARAY MCT TECHNIC,1,ALİAĞA PETKİM SPOR,PTK,67,D. Efianayi Jr,David Tinsley Eghosa,Efianayi Jr,4,1,,1,,,35:37,6,10,60,4,7,57,2,3,66,0,0,0,3,0,3,7,4,0,0,1,1,3,16,0,0,-7,4,D. Efianayi Jr,1:67
week03,2715217,ALIAGA PETKIM SPOR vs GALATASARAY MCT TECHNIC,1,ALİAĞA PETKİM SPOR,PTK,68,Y. Franke,Yannick Ayrton,Franke,5,0,,1,,,27:55,3,12,25,2,6,33,1,6,16,2,2,100,2,1,3,3,4,0,0,1,2,3,10,0,0,9,0,Y. Franke,1:68
week03,2715217,ALIAGA PETKIM SPOR vs GALATASARAY MCT TECHNIC,1,ALİAĞA PETKİM SPOR,PTK,65,R. Blumbergs,Roberts,Blumbergs,6,0,,0,,,27:45,4,6,66,2,4,50,2,2,100,0,0,0,5,2,7,0,4,0,0,0,1,1,10,2,2,3,4,R. Blumbergs,1:65
week03,2715217,ALIAGA PETKIM SPOR vs GALATASARAY MCT TECHNIC,1,ALİAĞA PETKİM SPOR,PTK,43,M. Kurtuldum,Mustafa,Kurtuldum,7,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M. Kurtuldum,1:43
week03,2715217,ALIAGA PETKIM SPOR vs GALATASARAY MCT TECHNIC,1,ALİAĞA PETKİM SPOR,PTK,70,U. Utomi,Uzodinma,Utomi,8,1,,1,,,22:55,3,8,37,3,5,60,0,3,0,0,0,0,2,0,2,0,1,0,0,1,1,1,9,3,0,-16,0,U. Utomi,1:70
week03,2715217,ALIAGA PETKIM SPOR vs GALATASARAY MCT TECHNIC,1,ALİAĞA PETKİM SPOR,PTK,42,Y. Sonsirma,Yunus Emre,Sonsirma,9,1,1.0,1,,,29:23,4,8,50,2,5,40,2,3,66,0,0,0,4,0,4,6,2,0,0,0,1,2,10,3,2,-6,2,Y. Sonsirma,1:42
week03,2715217,ALIAGA PETKIM SPOR vs GALATASARAY MCT TECHNIC,1,ALİAĞA PETKİM SPOR,PTK,61,Y. Kaba,Yigit Gökay,Kaba,12,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y. Kaba,1:61
week03,2715217,ALIAGA PETKIM SPOR vs GALATASARAY MCT TECHNIC,1,ALİAĞA PETKİM SPOR,PTK,44,T. Sav,Troy Selim,Sav,15,1,,0,,,8:18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,T. Sav,1:44
week03,2715217,ALIAGA PETKIM SPOR vs GALATASARAY MCT TECHNIC,1,ALİAĞA PETKİM SPOR,PTK,64,M. Sajus,Martynas,Sajus,19,1,,1,,,23:43,5,7,71,0,0,0,5,7,71,2,2,100,5,3,8,2,5,1,0,1,2,3,12,2,2,-4,10,M. Sajus,1:64
week03,2715217,ALIAGA PETKIM SPOR vs GALATASARAY MCT TECHNIC,1,ALİAĞA PETKİM SPOR,PTK,66,J. Floyd,Jehyve Jamal,Floyd,20,0,,0,,,13:47,3,3,100,0,0,0,3,3,100,2,2,100,1,0,1,1,2,1,0,0,1,1,8,0,0,-5,6,J. Floyd,1:66
